timestamp,fruit_id,scan_no,nm410,nm435,nm460,nm485,nm510,nm535,nm560,nm585,nm610,nm645,nm680,nm705,nm730,nm760,nm810,nm860,nm900,nm940,label,diameter_cm,rotasi_sensor,rotasi_buah,jarak_cm
2026-09-03T19:47:08.984,BOSOK_26,26,12.441481,26.112368,44.309124,0.0,15.193548,12.534136,12.874997,18.080751,17.338055,10.096744,23.303373,15.43144,43.820381,51.575317,66.973381,63.729973,26.294474,24.307169,,,,,
2026-09-03T19:47:17.026,BOSOK_26,27,12.441481,22.38203,42.42363,0.0,15.193548,11.837794,14.419996,21.09421,18.493925,12.62093,19.250612,16.682638,41.472862,49.884323,66.973381,64.888702,28.740471,27.007965,,,,,
2026-09-03T19:47:24.866,BOSOK_26,28,12.441481,26.112368,42.42363,0.0,14.470046,11.837794,12.359997,17.578508,18.493925,11.358837,27.356134,16.265572,42.255367,50.72982,65.378777,62.571247,26.294474,24.307169,,,,,
2026-09-03T19:47:32.876,BOSOK_26,29,12.441481,25.179783,37.709892,0.0,13.746543,11.837794,10.814998,14.56505,16.182184,11.358837,26.342943,15.43144,42.255367,49.884323,62.189571,62.571247,25.682974,24.307169,,,,,
2026-09-03T19:47:39.575,BOSOK_26,30,14.929777,31.707876,46.194618,0.0,16.640553,13.926817,10.814998,14.56505,16.182184,10.517442,26.342943,15.43144,48.515423,56.6483,66.176079,67.206154,26.294474,25.207434,,,,,
2026-09-03T19:48:06.246,BOSOK_26,31,148.468338,109.112396,65.99231,0.0,39.069122,22.282907,11.329997,15.569536,19.649796,11.779534,28.369324,16.265572,68.078094,74.40374,77.33831,74.158516,31.797968,34.210091,,,,,
2026-09-03T19:48:48.581,BOSOK_26,32,12.441481,26.112368,41.480881,0.0,15.91705,12.534136,11.844997,16.071779,15.026314,10.517442,21.276993,14.180243,42.255367,50.72982,62.986874,63.729973,26.294474,25.207434,,,,,
2026-09-03T19:49:29.775,BOSOK_27,33,44.789333,37.303383,41.480881,0.0,19.534561,13.926817,12.359997,17.076265,17.338055,11.779534,17.224232,15.43144,45.385395,52.420815,66.176079,64.888702,28.128971,27.908232,,,,,
2026-09-03T19:49:44.364,BOSOK_27,34,156.762665,46.62923,68.820549,0.0,31.110598,19.497543,13.389997,19.587481,21.961536,12.62093,28.369324,16.265572,51.645451,57.493797,68.567986,66.047432,26.294474,28.808496,,,,,
2026-09-03T19:49:57.450,BOSOK_27,35,41.471603,52.224735,65.049561,0.0,26.769585,18.104862,16.994995,25.614399,20.805666,15.565813,26.342943,17.933836,56.340492,63.412277,74.149101,71.841064,32.409466,31.509293,,,,,
