timestamp,fruit_id,scan_no,nm410,nm435,nm460,nm485,nm510,nm535,nm560,nm585,nm610,nm645,nm680,nm705,nm730,nm760,nm810,nm860,nm900,nm940,label,diameter_cm,rotasi_sensor,rotasi_buah,jarak_cm
2026-08-28T17:51:42.990,BOSOK_007,52,12.441481,25.179783,72.591545,0.0,26.046082,24.371929,23.174994,35.157017,32.364368,24.400465,23.303373,21.687429,49.297932,50.72982,69.365288,59.095066,29.963469,27.007965,,,,,
2026-08-28T17:51:54.428,BOSOK_007,53,15.75921,33.573044,81.076271,0.0,26.046082,22.979248,21.629995,28.627857,31.208498,16.827906,28.369324,19.185034,50.080437,51.575317,65.378777,55.618889,26.905972,27.908232,,,,,
2026-08-28T17:52:04.675,BOSOK_007,54,27.371258,61.550583,88.618248,0.0,32.557602,28.549974,19.054995,24.10767,32.364368,15.565813,33.435276,20.019165,59.47052,59.184792,66.176079,57.93634,28.128971,27.908232,,,,,
2026-08-28T17:52:29.645,BOSOK_007,55,52.254219,97.921379,115.957916,0.0,34.728111,25.764612,16.994995,20.089724,28.896757,13.041628,31.408895,18.350903,60.253025,63.412277,64.581474,56.777615,26.294474,36.910885,,,,,
2026-08-28T17:53:49.394,BOSOK_007,56,22.394667,43.831474,69.763298,42.042542,26.769585,24.371929,15.964996,19.587481,25.429148,13.462325,29.382515,17.099705,52.427956,54.957306,60.594967,55.618889,25.071474,28.808496,,,,,
2026-08-28T17:53:59.899,BOSOK_007,57,18.247505,41.966305,65.99231,0.0,26.046082,25.068272,19.054995,23.605425,28.896757,14.30372,25.329754,21.687429,57.122997,63.412277,76.541008,71.841064,29.351971,27.908232,,,,,
2026-08-28T17:54:28.963,BOSOK_008,58,5.806025,12.1236,64.106819,0.0,16.640553,13.230476,12.359997,14.062807,19.649796,9.676046,21.276993,12.929045,28.170246,29.592396,39.865108,39.396713,15.898984,13.503983,,,,,
2026-08-28T17:54:39.119,BOSOK_008,59,6.635457,13.988769,65.04009561,0.0,18.087557,13.926817,11.329997,13.058321,17.338055,9.676046,19.250612,12.929045,28.170246,30.437893,39.067806,41.714165,15.898984,14.404248,,,,,
2026-08-28T17:54:59.083,BOSOK_008,60,5.806025,13.056184,60.335827,0.0,15.193548,11.837794,10.299997,11.551591,16.182184,8.413953,22.290184,11.677847,26.605232,28.746899,35.878597,38.237984,15.287484,13.503983,,,,,
2026-08-28T17:55:08.516,BOSOK_008,61,6.635457,14.921353,56.56004838,43.87048,18.087557,14.623158,9.784998,11.049348,15.026314,9.255348,25.329754,10.426649,27.387739,28.746899,33.486691,35.920532,14.064486,12.603717,,,,,
2026-08-28T17:55:19.853,BOSOK_008,62,5.806025,14.921353,62.221321,0.0,16.640553,15.319499,11.329997,11.551591,17.338055,8.834651,22.290184,10.843715,25.040218,26.210407,31.892088,32.444351,12.841487,11.703452,,,,,
2026-08-28T17:55:29.268,BOSOK_008,63,6.635457,19.584276,42.4200363,0.0,11.576036,9.052431,10.299997,11.049348,15.026314,8.413953,13.171472,10.009583,20.345177,22.828419,30.297483,32.444351,13.452986,11.703452,,,,,
2026-08-28T17:55:38.017,BOSOK_008,64,9.123753,24.2472,45.251869,0.0,14.470046,13.230476,6.694998,8.03589,12.714574,7.572558,20.263803,7.924253,24.257711,27.055904,28.702879,31.285624,12.229987,12.603717,,,,,
2026-08-28T17:55:50.765,BOSOK_008,65,7.464889,19.584276,45.25001869,0.0,13.746543,11.141454,6.694998,8.538133,11.558703,7.993256,13.171472,7.924253,24.257711,26.210407,31.094786,33.603077,12.841487,11.703452,,,,,
2026-08-28T17:57:53.590,BOSOK_009,66,9.953185,22.38203,52.79385,0.0,18.81106,16.712181,15.449996,18.582994,18.493925,10.517442,21.276993,14.597308,36.777821,39.738361,53.419247,49.825253,23.236977,20.706106,,,,,
2026-08-28T17:58:15.536,BOSOK_009,67,28.200691,28.910122,56.50064838,0.0,20.981565,18.104862,11.844997,14.56505,17.338055,15.986511,20.263803,11.677847,34.430302,37.20187,44.648922,41.714165,18.95648,22.506638,,,,,
2026-08-28T17:58:23.580,BOSOK_009,68,13.270913,29.842707,53.736595,0.0,18.81106,17.408522,12.874997,14.062807,17.338055,8.834651,15.197852,12.094913,36.777821,39.738361,48.635433,45.190346,18.95648,18.00531,,,,,
2026-08-28T17:58:32.799,BOSOK_009,69,19.90637,42.898891,64.10006819,0.0,21.705069,18.801203,11.329997,12.556078,17.338055,7.993256,15.197852,11.26078,38.342834,40.583858,47.040829,44.03162,18.34498,18.00531,,,,,
2026-08-28T17:58:47.452,BOSOK_009,70,28.200691,52.224735,72.591545,0.0,23.875576,21.586567,12.359997,13.560564,19.649796,8.834651,23.303373,12.094913,42.255367,44.81134,47.838131,45.190346,19.56798,24.307169,,,,,
2026-08-28T17:59:00.173,BOSOK_009,71,17.418074,37.303383,69.70063298,0.0,23.152073,20.890226,11.844997,13.058321,19.649796,10.938139,23.303373,12.929045,39.12534,41.429352,49.432735,46.349072,19.56798,19.805841,,,,,
2026-08-28T17:59:15.973,BOSOK_009,72,9.953185,25.179783,56.564838,0.0,18.81106,16.712181,10.299997,10.547105,15.026314,8.413953,20.263803,10.009583,33.647793,35.510876,43.054317,40.555439,16.510483,15.304514,,,,,
2026-08-28T17:59:41.304,BOSOK_009,73,9.953185,25.179783,53.73006595,0.0,19.534561,18.104862,12.874997,14.56505,16.182184,9.255348,20.263803,11.677847,34.430302,36.356373,45.446224,42.87289,18.95648,18.00531,,,,,
2026-08-28T18:01:03.217,BOSOK_010,75,8.294321,19.584276,54.67009344,40.214607,16.640553,12.534136,15.964996,19.085238,24.273277,13.883022,26.342943,15.014374,29.73526,31.28339,42.257015,41.714165,18.95648,16.204779,,,,,
2026-08-28T18:01:12.584,BOSOK_010,76,11.612049,15.853938,42.42363,0.0,13.746543,10.445113,13.904997,18.582994,19.649796,14.30372,18.237423,14.180243,29.73526,31.28339,40.662411,40.555439,18.95648,18.905577,,,,,
2026-08-28T18:01:29.404,BOSOK_010,77,8.294321,20.516861,51.851101,0.0,15.91705,12.534136,7.209998,10.547105,16.182184,12.200233,22.290184,10.843715,25.822725,27.901402,34.283993,34.761803,15.898984,15.304514,,,,,
2026-08-28T18:01:37.859,BOSOK_010,78,9.953185,27.977537,57.507584,0.0,17.364056,14.623158,9.784998,12.053835,17.338055,12.200233,22.290184,11.26078,28.170246,30.437893,37.473202,38.237984,16.510483,15.304514,,,,,
2026-08-28T18:01:55.165,BOSOK_010,79,9.953185,26.112368,51.85001101,0.0,18.087557,16.015841,11.329997,12.556078,18.493925,10.096744,14.184662,10.843715,28.952753,30.437893,35.878597,35.920532,15.898984,14.404248,,,,,
2026-08-28T18:02:06.332,BOSOK_010,80,12.441481,27.977537,57.507584,0.0,18.81106,17.408522,11.329997,14.56505,18.493925,18.931395,21.276993,11.26078,32.082779,32.974384,38.270504,37.079258,17.121983,18.00531,,,,,
